Sector_ID,Tree_Density_Pct,Fuel_Moisture_Content_Pct,Slope_Steepness_Deg,Temperature_C,Humidity_Pct,Wind_Speed_MPH,Active_Hotspot,Fire_Occurred
SEC-043,0.89,0.05,30,12.9,39.7,46.9,0,1
SEC-009,0.8,0.07,31,40.3,64.9,46.1,0,1
SEC-003,0.7,0.11,35,36.4,16.1,37.6,0,0
SEC-007,0.9,0.06,28,38.0,67.1,28.7,0,0
SEC-001,0.85,0.08,22,30.6,37.9,43.8,1,1
SEC-002,0.45,0.18,3,14.7,27.7,18.8,0,0
SEC-050,0.81,0.06,25,18.1,15.3,37.5,0,0
SEC-009,0.8,0.07,31,34.9,52.2,31.5,0,0
SEC-009,0.8,0.07,31,44.7,52.3,44.7,0,1
SEC-003,0.7,0.11,35,26.5,77.4,42.3,0,1
SEC-003,0.7,0.11,35,19.7,28.3,39.0,0,0
SEC-003,0.7,0.11,35,21.4,16.6,25.3,0,0
SEC-002,0.45,0.18,3,10.5,77.6,12.6,0,0
SEC-001,0.85,0.08,22,45.0,79.1,39.1,0,0
SEC-019,0.92,0.05,4,26.7,42.2,43.9,0,1
SEC-001,0.85,0.08,22,26.2,10.1,20.9,0,0
SEC-038,0.87,0.06,12,20.4,33.5,4.9,0,0
SEC-050,0.81,0.06,25,44.5,13.8,20.4,0,1
SEC-003,0.7,0.11,35,31.0,61.5,26.3,0,0
SEC-043,0.89,0.05,30,18.2,36.5,36.5,0,0
SEC-050,0.81,0.06,25,36.1,38.6,46.2,0,1
SEC-001,0.85,0.08,22,23.3,24.2,2.8,0,0
SEC-003,0.7,0.11,35,20.1,79.2,51.5,0,1
SEC-019,0.92,0.05,4,32.5,51.4,30.9,1,1
SEC-050,0.81,0.06,25,36.7,20.1,51.1,0,1
SEC-023,0.1,0.04,45,22.7,17.9,43.5,0,1
SEC-038,0.87,0.06,12,33.1,37.9,44.0,0,1
SEC-019,0.92,0.05,4,35.0,72.8,4.1,0,0
SEC-019,0.92,0.05,4,12.6,17.8,5.9,0,0
SEC-050,0.81,0.06,25,24.6,26.6,54.3,0,1
SEC-003,0.7,0.11,35,32.9,46.0,30.0,0,0
SEC-023,0.1,0.04,45,39.1,72.5,23.9,0,0
SEC-009,0.8,0.07,31,20.3,42.6,33.8,0,0
SEC-050,0.81,0.06,25,44.8,71.5,45.8,0,1
SEC-019,0.92,0.05,4,15.6,63.3,13.4,1,1
SEC-003,0.7,0.11,35,20.7,38.9,26.6,0,0
SEC-019,0.92,0.05,4,24.6,46.1,25.2,1,0
SEC-001,0.85,0.08,22,30.8,55.8,55.7,0,0
SEC-009,0.8,0.07,31,26.0,31.8,6.5,0,0
SEC-007,0.9,0.06,28,16.3,32.1,20.3,0,0
SEC-043,0.89,0.05,30,38.8,74.0,25.4,0,0
SEC-038,0.87,0.06,12,23.5,27.5,27.5,0,0
SEC-003,0.7,0.11,35,14.1,29.6,5.1,0,0
SEC-023,0.1,0.04,45,30.9,23.7,47.8,0,1
SEC-003,0.7,0.11,35,21.5,26.2,33.5,0,0
SEC-050,0.81,0.06,25,36.7,31.3,14.1,0,0
SEC-007,0.9,0.06,28,41.0,33.3,4.6,0,0
SEC-002,0.45,0.18,3,28.6,41.3,57.2,0,1
SEC-007,0.9,0.06,28,28.9,17.2,42.9,0,1
SEC-023,0.1,0.04,45,17.6,62.8,47.5,0,1
SEC-038,0.87,0.06,12,28.6,26.7,56.6,0,1
SEC-001,0.85,0.08,22,39.8,42.8,45.7,0,1
SEC-002,0.45,0.18,3,16.2,77.8,51.7,0,1
SEC-043,0.89,0.05,30,11.7,44.1,28.0,0,0
SEC-007,0.9,0.06,28,28.8,32.4,16.3,0,0
SEC-038,0.87,0.06,12,27.9,12.8,44.0,0,1
SEC-001,0.85,0.08,22,41.2,57.2,32.3,0,0
SEC-043,0.89,0.05,30,19.6,54.6,17.8,0,0
SEC-050,0.81,0.06,25,19.1,13.6,54.9,0,1
SEC-001,0.85,0.08,22,30.3,69.7,29.5,0,0
SEC-001,0.85,0.08,22,24.9,45.1,19.5,0,0
SEC-019,0.92,0.05,4,42.5,31.0,28.5,1,1
SEC-023,0.1,0.04,45,40.3,78.0,9.7,0,0
SEC-009,0.8,0.07,31,42.4,56.9,2.8,0,0
SEC-007,0.9,0.06,28,28.2,29.6,32.6,0,0
SEC-019,0.92,0.05,4,24.6,19.5,25.3,0,0
SEC-050,0.81,0.06,25,42.4,35.3,37.8,0,0
SEC-019,0.92,0.05,4,29.3,67.9,47.8,0,1
SEC-002,0.45,0.18,3,37.8,42.5,24.1,0,0
SEC-043,0.89,0.05,30,27.6,65.9,7.8,0,0
SEC-001,0.85,0.08,22,44.8,14.5,52.8,0,1
SEC-050,0.81,0.06,25,10.0,46.1,23.7,0,0
SEC-038,0.87,0.06,12,38.6,42.7,10.9,1,1
SEC-009,0.8,0.07,31,23.8,66.4,48.5,0,1
SEC-001,0.85,0.08,22,30.2,11.2,27.9,0,0
SEC-001,0.85,0.08,22,12.1,78.2,3.9,0,0
SEC-002,0.45,0.18,3,15.4,53.4,46.3,0,1
SEC-050,0.81,0.06,25,34.7,47.2,6.1,0,0
SEC-019,0.92,0.05,4,35.2,31.8,3.7,0,0
SEC-002,0.45,0.18,3,26.3,17.9,55.9,0,1
SEC-009,0.8,0.07,31,42.8,24.2,29.1,0,0
SEC-002,0.45,0.18,3,42.2,66.2,25.5,0,0
SEC-001,0.85,0.08,22,13.9,6.5,47.8,0,1
SEC-038,0.87,0.06,12,22.8,73.0,47.5,0,1
SEC-003,0.7,0.11,35,43.7,15.0,9.0,0,0
SEC-003,0.7,0.11,35,33.3,64.2,47.8,0,1
SEC-038,0.87,0.06,12,33.1,47.6,10.2,0,0
SEC-009,0.8,0.07,31,14.4,8.9,5.7,0,0
SEC-023,0.1,0.04,45,39.0,19.5,22.2,0,0
SEC-023,0.1,0.04,45,35.5,43.1,56.3,0,1
SEC-050,0.81,0.06,25,20.5,43.9,31.0,0,0
SEC-003,0.7,0.11,35,17.2,51.0,42.6,0,1
SEC-003,0.7,0.11,35,27.1,14.0,49.8,0,1
SEC-007,0.9,0.06,28,33.5,66.0,43.5,0,1
SEC-043,0.89,0.05,30,19.0,47.6,13.5,1,1
SEC-019,0.92,0.05,4,37.9,51.3,50.8,1,1
SEC-038,0.87,0.06,12,15.6,64.5,34.5,0,0
SEC-023,0.1,0.04,45,26.1,62.0,14.3,0,0
SEC-001,0.85,0.08,22,36.4,48.0,40.9,0,1
SEC-003,0.7,0.11,35,38.2,28.3,2.4,0,0
SEC-007,0.9,0.06,28,16.0,33.3,48.1,0,1
SEC-009,0.8,0.07,31,44.5,69.0,38.0,0,0
SEC-002,0.45,0.18,3,25.9,35.0,25.4,0,0
SEC-002,0.45,0.18,3,38.8,12.9,20.1,0,1
SEC-007,0.9,0.06,28,33.0,16.7,37.5,0,0
SEC-009,0.8,0.07,31,18.6,63.6,26.9,0,0
SEC-050,0.81,0.06,25,27.7,68.0,57.3,0,1
SEC-001,0.85,0.08,22,37.4,44.6,50.0,0,1
SEC-019,0.92,0.05,4,11.2,21.6,46.0,0,1
SEC-002,0.45,0.18,3,41.1,14.2,56.4,0,1
SEC-019,0.92,0.05,4,17.0,36.8,24.6,0,0
SEC-002,0.45,0.18,3,22.1,14.3,51.1,0,1
SEC-002,0.45,0.18,3,10.8,64.4,39.8,0,0
SEC-019,0.92,0.05,4,10.1,52.9,27.6,0,0
SEC-038,0.87,0.06,12,42.9,5.2,34.6,0,1
SEC-009,0.8,0.07,31,31.0,19.4,45.3,0,1
SEC-038,0.87,0.06,12,29.2,48.0,25.0,0,0
SEC-043,0.89,0.05,30,15.4,32.8,20.5,1,1
SEC-009,0.8,0.07,31,31.5,42.0,57.4,0,1
SEC-009,0.8,0.07,31,37.8,54.3,49.3,0,1
SEC-009,0.8,0.07,31,26.5,48.8,50.2,0,1
SEC-007,0.9,0.06,28,33.8,37.1,43.9,0,0
SEC-019,0.92,0.05,4,41.3,6.5,35.2,0,0
SEC-009,0.8,0.07,31,27.9,46.9,4.6,0,0
SEC-001,0.85,0.08,22,18.6,19.9,13.5,0,0
SEC-001,0.85,0.08,22,37.3,62.9,19.8,0,0
SEC-023,0.1,0.04,45,34.9,38.8,35.4,0,0
SEC-001,0.85,0.08,22,13.4,21.4,2.8,0,0
SEC-001,0.85,0.08,22,13.0,70.3,54.8,0,0
SEC-019,0.92,0.05,4,10.5,21.6,38.4,0,0
SEC-019,0.92,0.05,4,42.4,14.0,48.9,0,1
SEC-050,0.81,0.06,25,18.2,9.1,45.6,0,1
SEC-050,0.81,0.06,25,35.8,79.7,10.0,0,0
SEC-050,0.81,0.06,25,21.9,76.1,4.4,0,0
SEC-023,0.1,0.04,45,13.4,51.4,43.4,0,0
SEC-019,0.92,0.05,4,33.6,74.1,54.7,0,1
SEC-023,0.1,0.04,45,34.1,56.8,43.9,0,0
SEC-019,0.92,0.05,4,38.3,10.1,43.0,0,1
SEC-019,0.92,0.05,4,42.7,39.6,55.7,0,1
SEC-023,0.1,0.04,45,13.9,60.8,30.2,0,0
SEC-038,0.87,0.06,12,21.2,6.5,42.8,0,1
SEC-043,0.89,0.05,30,27.7,23.0,6.6,0,0
SEC-019,0.92,0.05,4,23.9,52.4,23.6,0,0
SEC-002,0.45,0.18,3,16.1,40.7,6.0,0,0
SEC-003,0.7,0.11,35,27.7,55.7,27.4,0,0
SEC-007,0.9,0.06,28,17.5,34.6,40.1,0,1
SEC-009,0.8,0.07,31,34.3,44.1,14.1,0,0
SEC-023,0.1,0.04,45,27.9,69.2,52.8,0,1
SEC-043,0.89,0.05,30,37.0,63.7,23.1,0,0
SEC-050,0.81,0.06,25,36.6,54.1,39.3,0,0
SEC-043,0.89,0.05,30,16.2,43.9,7.1,0,0
SEC-002,0.45,0.18,3,10.2,53.1,36.5,0,0
SEC-043,0.89,0.05,30,10.0,73.1,55.0,0,1
SEC-023,0.1,0.04,45,11.9,22.8,58.8,0,1
SEC-019,0.92,0.05,4,17.7,32.9,16.4,0,0
SEC-001,0.85,0.08,22,38.5,45.7,3.6,0,0
SEC-002,0.45,0.18,3,15.2,43.7,3.9,0,0
SEC-002,0.45,0.18,3,20.1,53.6,2.6,0,0
SEC-009,0.8,0.07,31,21.8,10.6,21.0,0,0
SEC-038,0.87,0.06,12,26.6,9.6,15.2,0,0
SEC-023,0.1,0.04,45,44.2,71.0,30.5,0,0
SEC-038,0.87,0.06,12,42.7,53.8,26.3,1,1
SEC-009,0.8,0.07,31,36.9,65.9,40.2,0,1
SEC-043,0.89,0.05,30,40.1,63.1,53.6,0,1
SEC-007,0.9,0.06,28,24.8,40.3,57.6,0,1
SEC-019,0.92,0.05,4,18.3,75.8,40.8,1,1
SEC-001,0.85,0.08,22,15.0,11.7,25.8,1,1
SEC-043,0.89,0.05,30,37.0,45.3,43.9,0,1
SEC-007,0.9,0.06,28,22.2,24.2,23.0,0,0
SEC-019,0.92,0.05,4,12.3,63.7,22.0,0,0
SEC-001,0.85,0.08,22,28.6,59.8,11.0,0,0
SEC-038,0.87,0.06,12,11.6,43.1,19.3,0,0
SEC-007,0.9,0.06,28,14.5,29.4,27.1,0,0
SEC-050,0.81,0.06,25,23.7,38.9,4.0,0,0
SEC-019,0.92,0.05,4,37.7,39.9,29.8,0,0
SEC-007,0.9,0.06,28,32.0,60.0,42.7,0,1
SEC-003,0.7,0.11,35,17.2,61.8,51.0,0,1
SEC-038,0.87,0.06,12,10.3,17.0,31.6,0,0
SEC-019,0.92,0.05,4,20.6,62.3,23.0,0,0
SEC-038,0.87,0.06,12,15.5,23.3,2.6,0,0
SEC-001,0.85,0.08,22,15.5,57.8,18.3,0,0
SEC-023,0.1,0.04,45,11.0,12.9,11.8,0,0
SEC-001,0.85,0.08,22,15.9,46.8,52.4,0,1
SEC-007,0.9,0.06,28,43.0,18.1,59.1,0,0
SEC-023,0.1,0.04,45,20.4,34.7,22.6,0,0
SEC-002,0.45,0.18,3,40.9,30.7,28.6,0,0
SEC-001,0.85,0.08,22,25.7,66.3,19.0,0,0
SEC-050,0.81,0.06,25,28.2,36.1,9.5,0,0
SEC-003,0.7,0.11,35,22.2,50.3,29.0,0,0
SEC-023,0.1,0.04,45,22.0,79.8,27.2,0,0
SEC-009,0.8,0.07,31,42.3,27.0,43.7,0,1
SEC-023,0.1,0.04,45,28.5,22.3,6.5,0,0
SEC-043,0.89,0.05,30,31.5,57.7,22.6,0,0
SEC-002,0.45,0.18,3,33.5,13.5,18.3,0,0
SEC-001,0.85,0.08,22,34.6,38.0,37.9,0,0
SEC-009,0.8,0.07,31,13.6,44.7,17.5,0,0
SEC-043,0.89,0.05,30,33.0,66.1,11.3,0,0
SEC-050,0.81,0.06,25,25.6,51.5,12.0,0,0
SEC-002,0.45,0.18,3,36.3,6.8,30.2,0,1
SEC-038,0.87,0.06,12,41.2,30.7,33.9,0,0
SEC-019,0.92,0.05,4,25.6,22.1,51.2,0,1
SEC-043,0.89,0.05,30,34.4,20.0,1.8,0,1
SEC-002,0.45,0.18,3,39.8,5.0,6.6,0,0
SEC-001,0.85,0.08,22,36.2,49.6,5.7,0,0
SEC-003,0.7,0.11,35,10.1,6.9,11.8,0,0
SEC-009,0.8,0.07,31,37.6,35.7,19.3,0,0
SEC-050,0.81,0.06,25,16.0,11.3,52.7,0,1
SEC-002,0.45,0.18,3,29.7,18.3,7.8,1,1
SEC-043,0.89,0.05,30,37.9,54.9,5.1,0,0
SEC-001,0.85,0.08,22,30.6,31.2,18.9,0,0
SEC-003,0.7,0.11,35,36.0,51.7,3.8,0,0
SEC-019,0.92,0.05,4,26.8,39.6,30.7,0,0
SEC-002,0.45,0.18,3,22.8,32.3,9.2,0,0
SEC-043,0.89,0.05,30,19.7,66.5,10.3,0,0
SEC-019,0.92,0.05,4,15.8,28.2,50.4,0,1
SEC-019,0.92,0.05,4,14.1,76.3,39.6,0,0
SEC-050,0.81,0.06,25,26.4,14.5,36.8,0,0
SEC-038,0.87,0.06,12,20.9,29.7,38.7,0,0
SEC-002,0.45,0.18,3,34.4,46.7,14.8,0,0
SEC-023,0.1,0.04,45,27.5,66.6,10.7,0,0
SEC-019,0.92,0.05,4,24.3,71.6,10.3,0,0
SEC-009,0.8,0.07,31,17.3,41.5,34.4,0,0
SEC-038,0.87,0.06,12,19.7,61.5,34.1,0,0
SEC-019,0.92,0.05,4,42.8,17.4,30.0,0,0
SEC-043,0.89,0.05,30,37.9,68.0,49.7,0,1
SEC-038,0.87,0.06,12,16.0,9.9,46.2,0,1
SEC-003,0.7,0.11,35,17.2,18.3,2.6,0,0
SEC-043,0.89,0.05,30,27.3,26.4,45.5,0,1
SEC-009,0.8,0.07,31,36.2,57.7,24.7,0,0
SEC-050,0.81,0.06,25,20.1,27.5,48.3,0,1
SEC-002,0.45,0.18,3,31.7,5.6,41.8,0,1
SEC-002,0.45,0.18,3,18.6,67.5,4.0,0,0
SEC-009,0.8,0.07,31,26.3,78.1,18.0,0,0
SEC-002,0.45,0.18,3,13.2,65.5,58.9,0,1
SEC-019,0.92,0.05,4,36.0,51.6,8.0,0,0
SEC-050,0.81,0.06,25,35.5,15.4,24.8,1,1
SEC-003,0.7,0.11,35,34.6,13.3,44.4,1,1
SEC-009,0.8,0.07,31,31.9,50.5,41.9,0,0
SEC-003,0.7,0.11,35,14.9,54.2,25.1,0,0
SEC-043,0.89,0.05,30,27.7,48.5,10.0,0,0
SEC-043,0.89,0.05,30,36.7,7.0,8.9,0,0
SEC-002,0.45,0.18,3,33.5,8.4,54.7,0,1
SEC-050,0.81,0.06,25,33.7,29.8,34.8,0,0
SEC-050,0.81,0.06,25,16.5,76.2,55.5,0,1
SEC-001,0.85,0.08,22,44.6,54.6,1.4,0,0
SEC-023,0.1,0.04,45,40.6,62.0,46.8,0,1
SEC-038,0.87,0.06,12,23.4,42.4,19.4,0,0
SEC-003,0.7,0.11,35,25.4,23.0,7.5,0,0
SEC-023,0.1,0.04,45,13.1,15.3,28.8,0,0
SEC-001,0.85,0.08,22,10.9,39.0,19.6,0,0
SEC-050,0.81,0.06,25,38.5,42.9,21.7,0,0
SEC-007,0.9,0.06,28,40.2,66.0,23.6,0,0
SEC-050,0.81,0.06,25,25.2,62.1,17.2,0,0
SEC-050,0.81,0.06,25,15.5,60.6,48.2,0,1
SEC-003,0.7,0.11,35,35.8,36.9,5.9,0,0
SEC-050,0.81,0.06,25,24.5,14.4,1.1,0,0
SEC-043,0.89,0.05,30,43.5,79.1,45.7,0,1
SEC-043,0.89,0.05,30,19.3,76.1,46.9,0,1
SEC-007,0.9,0.06,28,11.9,43.1,6.5,0,0
SEC-050,0.81,0.06,25,32.8,57.5,16.2,0,0
SEC-038,0.87,0.06,12,20.7,66.5,45.3,0,1
SEC-023,0.1,0.04,45,13.4,55.6,5.1,0,0
SEC-050,0.81,0.06,25,24.1,58.4,17.8,0,0
SEC-019,0.92,0.05,4,25.1,6.1,22.5,0,0
SEC-007,0.9,0.06,28,10.7,21.6,6.7,0,0
SEC-050,0.81,0.06,25,21.2,50.7,11.3,0,0
SEC-009,0.8,0.07,31,13.4,42.3,2.8,0,0
SEC-002,0.45,0.18,3,37.0,10.2,42.2,1,1
SEC-043,0.89,0.05,30,20.2,7.9,56.7,0,0
SEC-038,0.87,0.06,12,39.1,41.9,23.2,0,0
SEC-043,0.89,0.05,30,43.8,73.3,57.4,0,1
SEC-019,0.92,0.05,4,23.2,64.3,7.6,0,0
SEC-023,0.1,0.04,45,20.1,8.8,27.3,0,0
SEC-007,0.9,0.06,28,41.3,12.8,6.2,0,1
SEC-009,0.8,0.07,31,15.2,68.2,15.3,0,0
SEC-050,0.81,0.06,25,17.6,21.2,31.2,0,0
SEC-002,0.45,0.18,3,21.6,40.2,15.5,0,0
SEC-043,0.89,0.05,30,27.8,26.1,57.7,0,1
SEC-001,0.85,0.08,22,34.6,11.5,48.9,0,1
SEC-050,0.81,0.06,25,36.2,34.4,20.9,0,0
SEC-019,0.92,0.05,4,25.7,59.5,44.2,0,1
SEC-001,0.85,0.08,22,36.8,25.3,24.8,1,1
SEC-050,0.81,0.06,25,40.6,22.5,33.3,0,0
SEC-050,0.81,0.06,25,29.2,79.8,39.4,0,0
SEC-009,0.8,0.07,31,23.5,16.8,48.4,0,0
SEC-001,0.85,0.08,22,39.0,18.1,16.2,0,1
SEC-003,0.7,0.11,35,44.0,50.2,22.3,0,0
SEC-001,0.85,0.08,22,17.5,5.4,9.4,0,0
SEC-043,0.89,0.05,30,29.9,30.8,38.1,0,0
SEC-038,0.87,0.06,12,42.8,60.6,32.4,0,0
SEC-003,0.7,0.11,35,19.7,16.3,4.7,0,0
SEC-003,0.7,0.11,35,29.6,17.7,3.7,0,0
SEC-007,0.9,0.06,28,16.7,50.6,22.5,0,0
SEC-050,0.81,0.06,25,12.8,58.5,54.2,0,1
SEC-002,0.45,0.18,3,15.1,63.2,34.0,0,0
SEC-001,0.85,0.08,22,32.8,54.6,54.5,0,1
SEC-007,0.9,0.06,28,13.9,54.6,18.5,0,0
SEC-019,0.92,0.05,4,25.3,43.7,1.1,0,0
SEC-009,0.8,0.07,31,28.6,59.3,33.7,0,0
SEC-038,0.87,0.06,12,13.5,31.2,9.5,0,0
SEC-001,0.85,0.08,22,30.4,54.3,37.1,0,0
SEC-001,0.85,0.08,22,15.2,22.3,55.1,0,1
SEC-023,0.1,0.04,45,15.0,12.5,28.1,0,0
SEC-003,0.7,0.11,35,16.7,20.4,25.6,0,0
SEC-001,0.85,0.08,22,12.3,37.0,31.5,0,0
SEC-002,0.45,0.18,3,23.3,25.0,13.0,0,0
SEC-019,0.92,0.05,4,32.5,67.8,59.0,0,1
SEC-019,0.92,0.05,4,21.9,44.7,6.1,0,0
SEC-019,0.92,0.05,4,26.8,39.9,20.9,0,0
SEC-009,0.8,0.07,31,31.9,63.8,55.5,0,1
SEC-050,0.81,0.06,25,30.6,16.6,53.4,0,1
SEC-001,0.85,0.08,22,19.9,44.4,33.7,0,0
SEC-007,0.9,0.06,28,41.0,40.6,33.0,0,0
SEC-023,0.1,0.04,45,11.9,15.1,43.6,0,1
SEC-001,0.85,0.08,22,29.7,10.0,51.2,0,1
SEC-009,0.8,0.07,31,30.1,43.8,46.6,0,1
SEC-038,0.87,0.06,12,40.6,25.1,28.1,0,0
SEC-001,0.85,0.08,22,33.3,73.9,0.7,0,0
SEC-002,0.45,0.18,3,23.1,70.8,37.8,0,0
SEC-050,0.81,0.06,25,10.8,7.0,27.4,0,0
SEC-002,0.45,0.18,3,24.2,70.5,28.7,0,0
SEC-043,0.89,0.05,30,23.9,14.7,56.8,0,0
SEC-050,0.81,0.06,25,10.9,22.6,16.5,0,0
SEC-001,0.85,0.08,22,15.7,15.4,50.6,0,1
SEC-002,0.45,0.18,3,39.7,18.0,37.9,0,0
SEC-009,0.8,0.07,31,16.4,60.2,3.4,0,0
SEC-038,0.87,0.06,12,24.5,67.6,20.7,0,0
SEC-043,0.89,0.05,30,17.6,64.0,52.7,0,1
SEC-050,0.81,0.06,25,24.2,39.2,32.9,0,0
SEC-001,0.85,0.08,22,18.3,43.6,13.9,0,0
SEC-023,0.1,0.04,45,32.9,12.7,58.2,0,1
SEC-050,0.81,0.06,25,19.0,48.6,7.0,0,0
SEC-050,0.81,0.06,25,22.4,63.6,6.3,0,0
SEC-019,0.92,0.05,4,23.1,50.1,47.6,0,1
SEC-009,0.8,0.07,31,12.1,58.8,34.6,0,0
SEC-023,0.1,0.04,45,18.2,70.0,12.3,0,0
SEC-050,0.81,0.06,25,42.2,62.9,18.9,0,0
SEC-038,0.87,0.06,12,30.3,47.5,59.8,0,1
SEC-009,0.8,0.07,31,43.3,44.2,19.7,0,0
SEC-043,0.89,0.05,30,14.6,13.4,10.4,0,0
SEC-007,0.9,0.06,28,29.0,25.2,35.9,0,0
SEC-038,0.87,0.06,12,42.7,25.3,48.6,0,1
SEC-001,0.85,0.08,22,21.1,50.1,44.5,0,1
SEC-023,0.1,0.04,45,29.8,55.8,48.2,0,1
SEC-038,0.87,0.06,12,16.9,7.2,59.0,0,1
SEC-023,0.1,0.04,45,19.9,68.0,33.6,0,0
SEC-038,0.87,0.06,12,21.8,56.7,49.4,0,1
SEC-023,0.1,0.04,45,40.6,22.5,45.6,0,1
SEC-038,0.87,0.06,12,33.6,22.2,36.5,0,0
SEC-043,0.89,0.05,30,24.7,18.1,22.6,0,0
SEC-003,0.7,0.11,35,27.6,22.4,37.4,0,0
SEC-043,0.89,0.05,30,43.7,19.0,6.6,0,0
SEC-002,0.45,0.18,3,17.3,15.8,56.5,0,1
SEC-001,0.85,0.08,22,23.6,5.8,24.8,1,1
SEC-050,0.81,0.06,25,16.9,7.7,43.7,0,1
SEC-043,0.89,0.05,30,17.3,54.3,15.1,0,0
SEC-007,0.9,0.06,28,13.5,63.4,12.2,0,0
SEC-001,0.85,0.08,22,10.9,77.3,47.0,0,1
SEC-003,0.7,0.11,35,39.8,53.1,29.1,0,0
SEC-007,0.9,0.06,28,41.5,78.8,8.4,0,0
SEC-003,0.7,0.11,35,25.8,39.2,41.1,0,1
SEC-023,0.1,0.04,45,38.9,61.2,36.2,0,0
SEC-003,0.7,0.11,35,35.6,51.1,46.5,0,1
SEC-043,0.89,0.05,30,22.8,72.5,14.1,1,1
SEC-007,0.9,0.06,28,38.1,22.8,24.0,0,1
SEC-009,0.8,0.07,31,30.7,7.9,56.6,0,0
SEC-043,0.89,0.05,30,11.9,52.1,39.0,0,0
SEC-023,0.1,0.04,45,43.3,70.1,42.5,0,0
SEC-043,0.89,0.05,30,17.7,14.7,11.9,0,0
SEC-050,0.81,0.06,25,38.3,61.5,13.9,0,0
SEC-007,0.9,0.06,28,44.8,52.4,45.1,0,1
SEC-001,0.85,0.08,22,17.0,44.3,25.6,0,0
SEC-038,0.87,0.06,12,24.6,29.4,57.1,0,0
SEC-043,0.89,0.05,30,34.5,65.1,24.4,0,0
SEC-002,0.45,0.18,3,18.4,27.1,21.5,0,0
SEC-038,0.87,0.06,12,45.0,16.0,12.8,0,1
SEC-019,0.92,0.05,4,35.7,75.4,1.7,0,0
SEC-050,0.81,0.06,25,31.0,72.5,50.9,0,1
SEC-002,0.45,0.18,3,18.3,44.5,51.6,0,1
SEC-001,0.85,0.08,22,37.1,15.6,53.7,0,1
SEC-038,0.87,0.06,12,24.3,77.0,56.8,0,1
SEC-009,0.8,0.07,31,16.1,44.9,49.9,0,1
SEC-050,0.81,0.06,25,44.8,73.4,35.4,0,0
SEC-043,0.89,0.05,30,30.2,19.9,6.7,1,1
SEC-003,0.7,0.11,35,14.8,36.8,49.4,0,1
SEC-001,0.85,0.08,22,43.0,26.9,33.0,0,0
SEC-007,0.9,0.06,28,36.3,44.6,28.8,0,0
SEC-007,0.9,0.06,28,33.4,23.9,42.7,0,1
SEC-007,0.9,0.06,28,23.2,9.8,9.5,0,0
SEC-050,0.81,0.06,25,30.5,22.3,43.9,0,1
SEC-007,0.9,0.06,28,20.1,71.5,17.8,0,0
SEC-007,0.9,0.06,28,44.7,70.1,54.3,0,1
SEC-009,0.8,0.07,31,32.7,76.4,58.9,0,1
SEC-007,0.9,0.06,28,27.6,48.4,36.4,0,0
SEC-009,0.8,0.07,31,19.5,9.7,17.4,0,0
SEC-038,0.87,0.06,12,44.1,60.8,37.3,0,0
SEC-038,0.87,0.06,12,14.0,29.5,16.0,0,0
SEC-002,0.45,0.18,3,18.1,23.3,35.5,0,0
SEC-001,0.85,0.08,22,30.7,45.2,0.9,0,0
SEC-023,0.1,0.04,45,36.0,79.2,39.5,0,0
SEC-019,0.92,0.05,4,35.8,76.1,45.5,0,1
SEC-002,0.45,0.18,3,44.8,23.3,23.0,0,0
SEC-009,0.8,0.07,31,30.4,67.4,0.5,0,0
SEC-002,0.45,0.18,3,36.3,12.9,11.3,0,1
SEC-003,0.7,0.11,35,31.2,6.5,12.2,1,0
SEC-050,0.81,0.06,25,12.2,67.5,20.2,0,0
SEC-050,0.81,0.06,25,11.2,61.1,58.2,0,1
SEC-050,0.81,0.06,25,38.7,44.7,18.1,0,0
SEC-050,0.81,0.06,25,30.6,33.1,28.6,0,0
SEC-003,0.7,0.11,35,28.6,63.6,24.5,0,0
SEC-009,0.8,0.07,31,16.3,44.5,13.5,0,0
SEC-001,0.85,0.08,22,34.2,9.9,29.3,0,0
SEC-050,0.81,0.06,25,34.2,60.3,9.5,0,0
SEC-009,0.8,0.07,31,13.8,67.6,32.4,0,0
SEC-038,0.87,0.06,12,30.8,24.4,21.3,0,1
SEC-038,0.87,0.06,12,15.7,29.1,54.6,0,1
SEC-007,0.9,0.06,28,35.1,68.5,34.2,0,0
SEC-038,0.87,0.06,12,20.7,39.8,39.3,0,0
SEC-001,0.85,0.08,22,42.1,22.3,37.1,0,0
SEC-019,0.92,0.05,4,15.3,47.4,5.1,0,0
SEC-043,0.89,0.05,30,15.6,50.3,6.8,0,0
SEC-007,0.9,0.06,28,27.7,6.6,54.5,0,1
SEC-038,0.87,0.06,12,36.6,14.3,32.4,0,1
SEC-001,0.85,0.08,22,34.0,39.9,29.8,0,0
SEC-043,0.89,0.05,30,16.3,73.5,24.0,0,0
SEC-003,0.7,0.11,35,14.6,75.0,32.9,0,0
SEC-002,0.45,0.18,3,23.6,72.6,26.2,0,0
SEC-019,0.92,0.05,4,14.0,18.0,39.2,0,0
SEC-002,0.45,0.18,3,13.7,71.7,34.4,0,0
SEC-023,0.1,0.04,45,31.0,12.5,56.1,0,1
SEC-002,0.45,0.18,3,21.5,48.3,59.1,0,1
SEC-009,0.8,0.07,31,32.9,54.8,35.2,1,0
SEC-003,0.7,0.11,35,10.9,29.9,28.9,0,0
SEC-023,0.1,0.04,45,13.9,26.2,6.7,0,0
